G1x,G1y,G1z,G2x,G2y,G2z,Vb1,Vb2,Ac1,AC2,Labels
0.065509,0.4559,-0.092847,0.40409,0.042245,0.20298,3.50E-04,3.11E-03,-0.04596,0.061877,Imbalance
0.06418,0.45872,0.028209,0.035347,0.03105,0.20209,3.93E-05,3.30E-03,-0.036097,-0.023604,Imbalance
0.06126,0.44126,-0.036505,0.10123,0.037814,0.19846,1.38E-04,3.34E-03,-0.038399,-0.035768,Imbalance
0.061209,0.50678,-0.032319,0.30852,0.05556,0.20021,2.18E-04,3.08E-03,-0.046947,-0.020645,Imbalance
0.060035,0.43271,0.056368,-0.026818,-0.014321,0.19539,5.10E-04,3.12E-03,-0.046289,0.050699,Imbalance
0.062807,0.49439,-0.096157,0.48766,0.028867,0.19882,5.81E-04,3.40E-03,-0.043988,-0.023604,Imbalance
0.0592,0.44861,0.090295,-0.018762,-0.035536,0.19569,4.20E-04,3.62E-03,-0.041029,-0.030508,Imbalance
0.062897,0.49974,-0.1232,0.47213,0.039843,0.19887,1.07E-05,3.21E-03,-0.041029,0.070096,Imbalance
0.061966,0.50409,0.073989,0.083515,0.0042412,0.19935,4.94E-04,3.16E-03,-0.042673,0.099028,Imbalance
0.055992,0.523,-0.095963,0.37607,0.026965,0.1915,9.35E-04,3.13E-03,-0.039056,0.02637,Imbalance
0.060664,0.53411,0.052523,0.16561,0.019117,0.19586,2.26E-05,3.10E-03,-0.037412,-0.092646,Imbalance
0.060125,0.50205,-0.0042089,0.087324,0.0025455,0.19471,-1.85E-04,3.27E-03,-0.039714,-0.066015,Imbalance
0.05965,0.54373,-0.045291,0.38789,0.025501,0.1955,4.91E-04,3.20E-03,-0.044974,0.073055,Imbalance
0.058167,0.50305,0.061114,-0.0070768,-0.038227,0.19223,7.47E-04,3.11E-03,-0.042344,0.122042,Imbalance
0.059772,0.55323,-0.10241,0.48659,0.012109,0.19301,5.94E-04,2.96E-03,-0.03807,0.030644,Imbalance
0.057442,0.49921,0.097694,-0.14632,-0.077278,0.19135,6.44E-05,3.26E-03,-0.034782,0.033931,Imbalance
0.057423,0.52701,-0.13485,0.4834,-0.035799,0.19133,1.76E-04,3.19E-03,-0.036426,-0.062728,Imbalance
0.055921,0.48853,0.10787,-0.23593,-0.086482,0.18846,1.43E-05,3.51E-03,-0.034124,-0.020316,Imbalance
0.058174,0.48324,-0.093432,0.12866,-0.048337,0.18865,4.35E-04,3.24E-03,-0.030508,0.076672,Imbalance
0.057423,0.50381,0.057001,0.064031,-0.046365,0.18968,-8.92E-04,3.26E-03,-0.036097,0.014534,Imbalance
0.057647,0.42578,0.035973,-0.20377,-0.085859,0.18657,-1.07E-05,2.78E-03,-0.043001,-0.027878,Imbalance
0.0587,0.50702,-0.059991,0.35623,-0.040501,0.19143,2.42E-03,2.79E-03,-0.047604,0.009602,Imbalance
0.057943,0.40082,0.12203,-0.39216,-0.14903,0.18939,2.03E-03,3.32E-03,-0.048919,0.054315,Imbalance
0.058661,0.48468,-0.12716,0.46715,-0.067715,0.19095,-1.50E-03,3.39E-03,-0.04859,-0.024919,Imbalance
0.058219,0.3987,0.18843,-0.44092,-0.16825,0.18997,-4.95E-03,3.69E-03,-0.050563,0.05563,Imbalance
0.058379,0.43041,-0.11711,0.30732,-0.085499,0.18851,3.06E-03,2.70E-03,-0.051878,0.064507,Imbalance
0.058161,0.41993,0.10979,-0.17915,-0.1187,0.19066,2.95E-03,2.93E-03,-0.046618,0.050699,Imbalance
0.055696,0.39676,-0.068948,0.06635,-0.089649,0.18609,-2.85E-04,2.84E-03,-0.044645,-0.04333,Imbalance
0.058565,0.43773,0.036508,0.064718,-0.052788,0.1922,-3.35E-04,3.76E-03,-0.046947,-0.014398,Imbalance
0.05732,0.35684,0.07338,-0.32602,-0.057676,0.18691,-3.91E-04,3.55E-03,-0.049577,-0.025248,Imbalance
0.060664,0.47239,-0.086276,0.28796,0.063961,0.19243,7.78E-04,2.35E-03,-0.054508,-0.088701,Imbalance
0.039659,0.40557,0.16832,-0.53069,0.0023978,0.17012,1.37E-03,2.68E-03,-0.05418,-0.119276,Imbalance
0.034005,0.50724,-0.13851,0.34499,0.10872,0.1684,3.40E-04,3.75E-03,-0.049577,-0.109085,Imbalance
0.037792,0.4683,0.16265,-0.3475,0.024859,0.17154,-8.69E-04,3.73E-03,-0.051878,-0.109085,Imbalance
0.033928,0.49901,-0.12164,0.24219,0.081008,0.16596,-1.27E-03,3.26E-03,-0.052536,-0.118948,Imbalance
0.035205,0.49743,0.12748,-0.21054,0.037525,0.16893,2.15E-03,2.75E-03,-0.051221,-0.133742,Imbalance
0.034121,0.4503,-0.0026269,-0.13312,0.0329,0.1643,2.67E-03,2.74E-03,-0.050892,-0.090016,Imbalance
0.035629,0.5188,-0.010172,0.17212,0.067494,0.17065,-2.02E-03,3.00E-03,-0.049577,-0.08081,Imbalance
0.033999,0.42761,0.084941,-0.27308,-0.0047316,0.16681,-1.47E-03,3.20E-03,-0.048262,-0.052864,Imbalance
0.038055,0.48826,-0.10665,0.35618,0.062542,0.17449,1.62E-03,2.85E-03,-0.049577,-0.093961,Imbalance
0.03654,0.37779,0.18711,-0.51103,-0.024957,0.16931,6.37E-04,3.03E-03,-0.049577,-0.091988,Imbalance
0.03869,0.44862,-0.13992,0.32337,0.080275,0.17453,-3.52E-04,3.37E-03,-0.052536,-0.090016,Imbalance
0.04109,0.41972,0.14695,-0.31932,0.026875,0.17726,-6.79E-05,3.34E-03,-0.057139,-0.032152,Imbalance
0.043811,0.41654,-0.10896,0.18474,0.068104,0.17838,-4.49E-04,3.30E-03,-0.05681,0.016506,Imbalance
0.042342,0.4111,0.095041,-0.077459,0.030119,0.17853,4.12E-04,2.26E-03,-0.055166,-0.059769,Imbalance
0.04143,0.34556,0.019959,-0.14517,-0.0048022,0.17401,6.75E-04,2.73E-03,-0.054508,-0.069303,Imbalance
0.036123,0.42631,-0.029277,0.25375,0.034673,0.17297,6.34E-04,3.17E-03,-0.057467,-0.074892,Imbalance
0.030347,0.31338,0.16939,-0.30029,-0.076495,0.16403,6.50E-04,3.40E-03,-0.063056,-0.067988,Imbalance
0.027684,0.41437,-0.1377,0.44761,0.0042155,0.16493,-6.50E-04,3.59E-03,-0.062728,-0.107441,Imbalance
0.029237,0.32215,0.21135,-0.23703,-0.12232,0.16486,1.01E-03,3.20E-03,-0.05944,-0.100208,Imbalance
0.028486,0.40563,-0.15335,0.44014,-0.030391,0.16611,9.38E-04,3.22E-03,-0.057796,-0.063385,Imbalance
0.035571,0.37752,0.21086,-0.10455,-0.094543,0.17196,-4.09E-04,3.31E-03,-0.057796,-0.051878,Imbalance
0.019284,0.37151,-0.061257,0.2511,-0.026698,0.15455,2.34E-04,2.70E-03,-0.058454,-0.071933,Imbalance
-0.0078881,0.42546,0.079124,0.18691,0.0044531,0.13337,9.70E-04,3.01E-03,-0.057139,-0.065358,Imbalance
-0.0028504,0.33852,0.081558,-0.014831,-0.021457,0.13233,6.70E-04,3.42E-03,-0.055823,-0.023604,Imbalance
-0.0055778,0.44986,-0.053566,0.41602,0.075696,0.13595,3.28E-04,2.95E-03,-0.057796,0.061877,Imbalance
-0.004397,0.32063,0.18181,-0.20606,-0.019633,0.13199,-4.40E-04,3.04E-03,-0.061741,0.074699,Imbalance
-0.002998,0.42314,-0.13717,0.52324,0.094843,0.13608,-4.11E-04,2.71E-03,-0.063714,-0.074563,Imbalance
-0.0055586,0.31926,0.19896,-0.14411,-0.024745,0.13337,5.84E-05,3.12E-03,-0.064372,-0.023275,Imbalance
-0.0096978,0.36253,-0.1359,0.4407,0.048026,0.12897,6.37E-04,2.98E-03,-0.067988,-0.047933,Imbalance
-0.007933,0.33576,0.1674,-0.0407,-0.039768,0.13195,5.47E-04,3.01E-03,-0.066344,0.035904,Imbalance
-0.0076827,0.29211,-0.057484,0.15065,-0.042049,0.12892,-4.57E-04,2.63E-03,-0.065029,0.032945,Imbalance
-0.00887,0.35783,0.053423,0.22639,-0.034258,0.13322,-7.53E-04,2.99E-03,-0.062399,0.006643,Imbalance
-0.010288,0.27088,0.079027,-0.095844,-0.081235,0.12535,6.66E-04,3.07E-03,-0.060426,0.007301,Imbalance
-0.010635,0.41147,-0.090949,0.43077,0.024974,0.12997,8.21E-04,3.33E-03,-0.059111,-0.031166,Imbalance
-0.010025,0.30525,0.1949,-0.25984,-0.060476,0.12583,-1.49E-04,3.14E-03,-0.060426,-0.076536,Imbalance
-0.012945,0.42826,-0.16576,0.44936,0.060865,0.12725,2.52E-04,3.24E-03,-0.057467,0.022753,Imbalance
-0.012637,0.37033,0.22396,-0.24598,-0.039364,0.12504,7.00E-04,3.26E-03,-0.054837,0.131248,Imbalance
-0.014626,0.41439,-0.12461,0.29307,0.015931,0.12231,8.09E-04,3.09E-03,-0.051549,0.126316,Imbalance
-0.010385,0.45244,0.15355,0.023534,-0.026101,0.12904,5.29E-04,2.93E-03,-0.046289,0.02078,Imbalance
-0.0093577,0.40289,-0.021659,0.087164,-0.047913,0.12607,4.39E-04,2.86E-03,-0.038727,0.059904,Imbalance
-0.0077469,0.45949,0.0064024,0.22491,-0.024251,0.13333,6.39E-04,3.16E-03,-0.037412,0.102316,Imbalance
-0.0064377,0.32488,0.11721,-0.21568,-0.11782,0.12854,5.60E-04,3.33E-03,-0.041686,0.092453,Imbalance
-0.0051671,0.42199,-0.11755,0.41457,-0.028272,0.13333,2.59E-04,3.16E-03,-0.047275,-0.005193,Imbalance
-0.0055329,0.28331,0.22513,-0.30426,-0.151,0.12853,3.60E-04,2.75E-03,-0.048919,-0.040042,Imbalance
-0.002921,0.35796,-0.17219,0.41416,-0.032639,0.13305,-1.24E-04,3.02E-03,-0.048262,-0.015384,Imbalance
-0.0075544,0.28782,0.20047,-0.21505,-0.11393,0.12922,1.34E-04,2.99E-03,-0.047604,-0.036426,Imbalance
-0.0086389,0.2864,-0.10886,0.22713,-0.036268,0.12668,4.14E-04,2.97E-03,-0.048262,0.060233,Imbalance
-0.0056227,0.30031,0.11529,0.04693,-0.025118,0.13283,2.37E-04,2.89E-03,-0.049906,0.053,Imbalance
-0.0088122,0.21502,0.0086172,-0.0065308,-0.01407,0.1247,-1.56E-04,2.91E-03,-0.049906,-0.055166,Imbalance
-0.011418,0.31122,-0.017789,0.33074,0.067507,0.12669,-2.21E-04,3.14E-03,-0.04859,-0.091331,Imbalance
-0.015101,0.18421,0.1424,-0.21726,-0.012304,0.11642,9.18E-05,2.93E-03,-0.046289,0.028013,Imbalance
-0.016128,0.30338,-0.13232,0.47111,0.097437,0.12012,-1.35E-04,2.81E-03,-0.045631,0.024397,Imbalance
-0.017315,0.21544,0.2058,-0.1927,-0.034553,0.11598,2.34E-04,2.77E-03,-0.043988,-0.096591,Imbalance
-0.017713,0.30769,-0.16014,0.45107,0.029136,0.11593,6.04E-04,2.92E-03,-0.044645,-0.083769,Imbalance
-0.015416,0.28172,0.19568,-0.11512,-0.068684,0.11827,5.01E-04,3.28E-03,-0.046947,0.098371,Imbalance
-0.011155,0.27697,-0.082504,0.20268,-0.049274,0.11863,4.91E-04,2.99E-03,-0.044316,0.173988,Imbalance
-0.010057,0.34032,0.078394,0.12095,-0.060193,0.12347,5.13E-04,2.97E-03,-0.041357,0.086864,Imbalance
-0.0071693,0.25795,0.060895,-0.090943,-0.097767,0.12021,8.14E-04,3.28E-03,-0.042015,-0.004864,Imbalance
-0.0080678,0.36051,-0.065321,0.36977,-3.00E-05,0.12565,8.21E-04,3.32E-03,-0.043988,0.016178,Imbalance
-0.009454,0.23451,0.15559,-0.23214,-0.068678,0.11897,5.36E-04,3.43E-03,-0.049248,0.087192,Imbalance
-0.0085234,0.33789,-0.15002,0.51216,0.055111,0.12285,3.16E-04,2.48E-03,-0.051878,0.066809,Imbalance
-0.0096144,0.22612,0.24095,-0.21398,-0.052736,0.11916,8.45E-04,3.03E-03,-0.055166,0.030644,Imbalance
-0.010089,0.26035,-0.13848,0.39645,0.027164,0.11899,1.48E-03,3.15E-03,-0.057139,-0.040042,Imbalance
-0.0099032,0.23328,0.15204,-0.059201,-0.060026,0.11981,3.58E-05,3.34E-03,-0.056152,-0.028207,Imbalance
-0.010596,0.19242,-0.031662,0.14113,-0.06194,0.11598,-1.49E-03,3.17E-03,-0.056152,-0.001905,Imbalance
-0.010712,0.24209,0.036484,0.21901,-0.037623,0.11998,1.50E-03,2.66E-03,-0.053193,-0.004535,Imbalance
-0.0083758,0.104,0.094506,-0.10153,-0.079295,0.11754,4.40E-04,3.31E-03,-0.051878,-0.033796,Imbalance
-0.0075608,0.19912,-0.080849,0.46153,0.023876,0.12317,2.69E-04,2.66E-03,-0.051878,-0.013412,Imbalance
-0.0059372,0.090408,0.20069,-0.21654,-0.091177,0.11921,3.65E-04,2.88E-03,-0.055166,0.051028,Imbalance
-0.0044291,0.20488,-0.15245,0.50356,0.016419,0.12184,-8.09E-04,2.95E-03,-0.055495,0.094754,Imbalance
-0.0053596,0.14282,0.20634,-0.21489,-0.06731,0.12109,-2.55E-04,2.86E-03,-0.056481,-0.033796,Imbalance
-0.0034279,0.20126,-0.12626,0.31173,0.026464,0.12234,7.41E-04,3.10E-03,-0.057139,-0.106126,Imbalance
-0.0013294,0.23748,0.13464,-0.02516,-0.0017064,0.12546,1.75E-03,3.13E-03,-0.060426,-0.047604,Imbalance
-0.0027926,0.2055,-0.006448,0.044444,-0.0026377,0.12107,-6.04E-04,2.98E-03,-0.060097,-0.040042,Imbalance
-0.0020546,0.31018,-0.0064236,0.24786,0.047923,0.12563,-6.48E-04,3.16E-03,-0.05944,-0.052864,Imbalance
-0.0020739,0.22821,0.11232,-0.21101,-0.0054831,0.11835,1.67E-03,3.22E-03,-0.058782,-0.148208,Imbalance
-0.0041467,0.36928,-0.10791,0.42507,0.11133,0.12015,1.98E-03,2.63E-03,-0.055495,-0.11566,Imbalance
-0.0072271,0.26677,0.21688,-0.32215,-0.0080137,0.11333,-3.92E-04,2.80E-03,-0.053522,0.016835,Imbalance
-0.0078624,0.34127,-0.15654,0.40987,0.081926,0.11376,1.21E-03,3.31E-03,-0.053851,0.03426,Imbalance
-0.0083181,0.26969,0.20174,-0.2421,-0.026268,0.11281,1.39E-03,3.54E-03,-0.054837,0.006643,Imbalance
-0.0097492,0.27285,-0.1057,0.1982,0.037749,0.10844,7.75E-05,3.58E-03,-0.054508,-0.071276,Imbalance
-0.0062003,0.28483,0.11103,-0.017002,0.027601,0.11553,1.42E-03,2.87E-03,-0.054508,-0.041029,Imbalance
-0.002491,0.18668,0.026579,-0.075005,0.014473,0.11427,1.12E-03,2.74E-03,-0.05418,-0.003877,Imbalance
0.0015456,0.25888,-0.044123,0.24691,0.08129,0.12257,-4.53E-04,3.08E-03,-0.052207,0.029329,Imbalance
0.00052523,0.12749,0.082823,-0.3611,-0.0056822,0.11658,-1.10E-04,2.74E-03,-0.050234,0.027027,Imbalance
0.0027585,0.22947,-0.11492,0.41693,0.062182,0.12238,7.98E-04,2.82E-03,-0.049577,-0.038727,Imbalance
0.0027906,0.13549,0.17239,-0.5392,-0.041477,0.11888,1.06E-03,2.61E-03,-0.051549,-0.012754,Imbalance
0.0015328,0.20387,-0.13388,0.30628,0.042772,0.11897,-4.33E-04,2.98E-03,-0.053851,0.050041,Imbalance
-0.0011947,0.171,0.13405,-0.30974,-0.030346,0.11635,-4.80E-04,3.33E-03,-0.054837,0.048397,Imbalance
-0.0015219,0.17212,-0.10056,0.032611,-0.011675,0.11131,9.62E-04,2.97E-03,-0.053851,-0.006179,Imbalance
-0.00066842,0.23627,0.077688,0.11859,-0.022825,0.11555,4.84E-04,2.88E-03,-0.053522,-0.019658,Imbalance
-0.0035691,0.15763,0.021468,-0.045332,-0.058029,0.10764,-1.50E-04,2.86E-03,-0.050892,0.072398,Imbalance
-0.0031777,0.30865,-0.039888,0.29985,0.013053,0.11364,8.50E-04,3.24E-03,-0.048919,0.013876,Imbalance
-0.002844,0.14355,0.17898,-0.34779,-0.099585,0.10457,4.85E-04,3.28E-03,-0.04859,-0.061741,Imbalance
-0.0013487,0.3205,-0.13381,0.39004,0.0066498,0.1126,6.75E-04,3.20E-03,-0.050563,-0.082454,Imbalance
-0.0022792,0.19328,0.2408,-0.35479,-0.1407,0.1066,1.59E-03,2.89E-03,-0.05418,-0.067659,Imbalance
-0.0017273,0.27364,-0.12363,0.24757,-0.058761,0.10768,9.72E-04,3.25E-03,-0.057139,-0.059111,Imbalance
-0.0027862,0.26771,0.13827,-0.087017,-0.12113,0.1105,4.76E-04,3.26E-03,-0.058782,-0.032809,Imbalance
-0.0026001,0.22357,-0.038817,0.10141,-0.084581,0.10565,5.67E-04,2.90E-03,-0.059111,-0.031166,Imbalance
-0.0011754,0.3067,0.033904,0.14866,-0.038535,0.11408,1.38E-03,3.07E-03,-0.054837,-0.099879,Imbalance
-0.0017273,0.15213,0.068464,-0.14036,-0.078158,0.10544,1.26E-03,2.71E-03,-0.053851,-0.103495,Imbalance
0.0042538,0.26576,-0.075884,0.33264,0.015456,0.1179,4.83E-04,3.37E-03,-0.052207,-0.0407,Imbalance
0.0079182,0.07416,0.17414,-0.3631,-0.10707,0.11348,6.06E-04,3.02E-03,-0.052207,-0.027549,Imbalance
0.0061085,0.17651,-0.13758,0.38325,0.017074,0.11795,1.12E-03,3.02E-03,-0.054508,-0.068646,Imbalance
0.0062753,0.097973,0.19772,-0.29406,-0.069596,0.11735,4.34E-04,2.86E-03,-0.055166,-0.137359,Imbalance
0.0087011,0.13977,-0.12548,0.22691,0.0056799,0.11752,3.61E-04,3.11E-03,-0.056481,-0.077194,Imbalance
0.010421,0.15676,0.15034,-0.11943,-0.042729,0.12271,6.97E-04,3.03E-03,-0.057796,-0.105139,Imbalance
0.0086819,0.11086,-0.008395,-0.055308,-0.048478,0.11795,2.13E-04,2.76E-03,-0.059111,-0.141304,Imbalance
0.0097857,0.1976,0.0048448,0.1319,-0.016742,0.12148,3.31E-04,2.81E-03,-0.05681,-0.115331,Imbalance
0.0080722,0.089855,0.11619,-0.39146,-0.086784,0.11461,4.22E-04,2.74E-03,-0.055823,-0.069961,Imbalance
0.0071032,0.23362,-0.11784,0.33202,0.01236,0.11894,2.72E-04,3.23E-03,-0.05681,-0.054508,Imbalance
0.0077385,0.14702,0.27714,-0.54811,-0.10148,0.1168,4.15E-04,2.84E-03,-0.054837,-0.002234,Imbalance
0.0054924,0.24099,-0.15836,0.29347,0.0019996,0.11597,1.07E-04,3.12E-03,-0.05418,0.013876,Imbalance
0.0020975,0.17833,0.19057,-0.45027,-0.084697,0.11082,1.13E-03,2.92E-03,-0.055495,0.021767,Imbalance
0.001828,0.18792,-0.11667,0.081427,-0.022883,0.11075,1.24E-03,3.30E-03,-0.058454,-0.01111,Imbalance
0.0040998,0.21249,0.12147,-0.12584,-0.025921,0.1159,9.63E-04,3.37E-03,-0.059769,0.03426,Imbalance
0.004318,0.12341,0.04471,-0.23567,-0.031875,0.11251,1.14E-03,2.99E-03,-0.058454,0.018808,Imbalance
0.0054731,0.20572,-0.02621,0.17279,0.029843,0.11823,1.47E-03,2.83E-03,-0.058454,-0.088043,Imbalance
0.003612,0.076472,0.21381,-0.49158,-0.057393,0.11114,1.29E-03,3.13E-03,-0.055495,-0.126838,Imbalance
0.0052228,0.16674,-0.15885,0.35452,0.05592,0.11759,9.11E-04,3.34E-03,-0.052864,-0.056152,Imbalance
0.0033939,0.033998,0.24779,-0.53946,-0.047579,0.11126,9.29E-04,3.04E-03,-0.051221,-0.032152,Imbalance
0.0045618,0.097478,-0.16506,0.29219,0.040614,0.11397,8.56E-04,2.78E-03,-0.054837,-0.020974,Imbalance
0.023757,0.063911,0.21325,-0.38017,-0.041535,0.13186,9.23E-04,2.77E-03,-0.059769,-0.029193,Imbalance
0.025438,0.06542,-0.10249,0.00342,-0.012555,0.13239,8.39E-04,3.02E-03,-0.063714,-0.015056,Imbalance
0.026478,0.136,0.10663,-0.059028,-0.016055,0.13874,5.76E-04,3.20E-03,-0.0647,-0.028864,Imbalance
0.032163,0.065651,0.047485,-0.32411,-0.047206,0.13802,8.08E-04,2.97E-03,-0.062399,-0.029193,Imbalance
0.034493,0.19077,-0.043003,0.26251,0.026689,0.14545,9.14E-04,2.78E-03,-0.060426,-0.018015,Imbalance
0.035141,0.081719,0.14739,-0.55731,-0.057598,0.14085,5.78E-04,3.10E-03,-0.061741,-0.039056,Imbalance
0.039768,0.23093,-0.13391,0.40188,0.039118,0.14998,5.35E-04,3.27E-03,-0.06207,-0.109085,Imbalance
0.037554,0.16586,0.22642,-0.55444,-0.054047,0.14407,1.22E-04,3.18E-03,-0.061741,-0.121578,Imbalance
0.037631,0.25213,-0.15413,0.2757,0.02816,0.14664,7.06E-04,2.97E-03,-0.057467,-0.043001,Imbalance
0.034795,0.25404,0.17638,-0.29787,-0.023101,0.14469,1.04E-03,3.19E-03,-0.05418,-0.096262,Imbalance
0.033017,0.2321,-0.075714,-0.04061,-0.011842,0.14048,5.84E-04,3.23E-03,-0.054837,-0.164318,Imbalance
0.032632,0.29461,0.059775,0.069433,0.010369,0.14488,6.00E-04,3.31E-03,-0.056152,-0.09692,Imbalance
0.03278,0.15894,0.06272,-0.38705,-0.052858,0.13853,1.11E-03,2.68E-03,-0.054508,-0.010453,Imbalance
0.032099,0.2608,-0.074764,0.37371,0.022437,0.14446,1.66E-03,2.85E-03,-0.056481,0.010917,Imbalance
0.031304,0.11091,0.19203,-0.5553,-0.081671,0.14025,2.94E-04,3.03E-03,-0.059769,-0.006836,Imbalance
0.029937,0.18957,-0.16138,0.42166,0.018423,0.1423,1.99E-04,3.44E-03,-0.061084,-0.013412,Imbalance
0.028948,0.085187,0.21649,-0.49421,-0.08275,0.13924,2.84E-03,2.99E-03,-0.061741,-0.043659,Imbalance
0.028351,0.11405,-0.13534,0.2144,-0.011822,0.1386,1.65E-03,2.73E-03,-0.05944,-0.094619,Imbalance
0.032722,0.12393,0.14858,-0.19586,-0.031637,0.14335,-1.19E-05,3.24E-03,-0.060097,-0.024261,Imbalance
0.028473,0.071765,-0.0087844,-0.13301,-0.019845,0.1359,9.55E-04,3.41E-03,-0.061413,0.003684,Imbalance
0.033781,0.15825,0.00051268,0.15915,0.034095,0.14584,1.31E-03,3.23E-03,-0.060426,-0.042673,Imbalance
0.01431,0.053687,0.11291,-0.41247,-0.020827,0.12138,5.79E-04,2.86E-03,-0.061741,-0.058125,Imbalance
-0.011873,0.20638,-0.10533,0.41736,0.073596,0.10201,1.02E-03,3.08E-03,-0.063056,-0.051878,Imbalance
-0.0068677,0.10976,0.18431,-0.5306,-0.027289,0.10156,1.25E-03,3.37E-03,-0.06207,-0.007165,Imbalance
-0.0098326,0.24004,-0.14987,0.38988,0.053832,0.10256,3.60E-04,3.28E-03,-0.060426,-0.020974,Imbalance
-0.010789,0.20176,0.19371,-0.42614,-0.01901,0.1014,4.17E-04,2.45E-03,-0.060755,-0.049577,Imbalance
-0.013279,0.22923,-0.12166,0.14889,0.020684,0.098736,1.20E-03,2.89E-03,-0.062399,-0.061741,Imbalance
-0.01195,0.25203,0.12515,-0.05482,0.0066562,0.10081,9.76E-04,3.08E-03,-0.061741,0.017164,Imbalance
-0.012021,0.17658,-0.015891,-0.16975,-0.013903,0.095641,-1.03E-04,3.28E-03,-0.059111,-0.030837,Imbalance
-0.0091074,0.27929,-0.012581,0.34709,0.034943,0.10416,7.28E-04,2.90E-03,-0.057467,-0.051549,Imbalance
-0.0087416,0.16581,0.094798,-0.31106,-0.023242,0.097554,2.06E-03,2.75E-03,-0.057796,-0.007823,Imbalance
-0.0079844,0.26791,-0.11144,0.47751,0.082144,0.10283,9.05E-04,3.47E-03,-0.059111,-0.016042,Imbalance
-0.0090561,0.16088,0.10149,-0.42924,0.036625,0.09977,4.86E-04,3.62E-03,-0.059769,-0.004206,Imbalance
-0.010808,0.19198,-0.13408,0.40676,0.10007,0.098833,1.35E-03,3.42E-03,-0.058125,0.061219,Imbalance
-0.013029,0.1357,0.094238,-0.28742,0.045181,0.096418,1.50E-03,2.92E-03,-0.058125,0.088508,Imbalance
-0.011001,0.1268,-0.084913,0.10762,0.036047,0.094908,1.48E-03,3.30E-03,-0.057796,0.039849,Imbalance
-0.010019,0.17356,0.016673,0.049557,0.027942,0.098588,9.69E-04,3.37E-03,-0.057796,0.014863,Imbalance
-0.010988,0.10071,-0.011997,-0.24507,-0.032639,0.092757,1.07E-03,3.26E-03,-0.059769,-0.062728,Imbalance
-0.013863,0.18394,-0.053736,0.35219,0.0046587,0.094485,1.24E-03,2.88E-03,-0.063385,0.00763,Imbalance
-0.012939,0.078412,0.085379,-0.43271,-0.064028,0.090368,8.18E-04,2.89E-03,-0.064372,0.039849,Imbalance
-0.011225,0.17057,-0.12074,0.49098,0.012006,0.093964,7.83E-04,3.20E-03,-0.062728,0.025712,Imbalance
-0.009531,0.098936,0.15202,-0.38818,-0.062557,0.093823,5.69E-04,2.95E-03,-0.061413,0.011575,Imbalance
-0.0020995,0.16539,-0.13147,0.37806,0.01252,0.10067,1.26E-03,2.91E-03,-0.060755,0.020123,Imbalance
-0.0031905,0.1598,0.12249,-0.11489,-0.004282,0.10024,1.24E-03,2.98E-03,-0.056481,-0.004206,Imbalance
-0.00052082,0.14291,-0.04736,0.10304,0.02421,0.099706,6.94E-04,3.61E-03,-0.055166,-0.006508,Imbalance
-0.0010342,0.21541,0.029061,0.20535,0.077077,0.10405,8.82E-04,3.46E-03,-0.055495,0.012232,Imbalance
0.0010322,0.11522,0.048142,-0.20727,0.037203,0.099963,7.68E-04,3.17E-03,-0.056152,-0.043988,Imbalance
0.002335,0.21294,-0.070895,0.4595,0.11913,0.10651,5.76E-04,3.18E-03,-0.055823,-0.02459,Imbalance
0.0038687,0.073788,0.13819,-0.37014,0.014569,0.10255,1.28E-03,3.19E-03,-0.057139,0.001054,Imbalance
0.0039778,0.144,-0.13417,0.50508,0.080102,0.10314,1.05E-03,3.61E-03,-0.060426,-0.051221,Imbalance
0.0026302,0.052833,0.17453,-0.30062,-0.025754,0.10002,6.13E-04,3.43E-03,-0.05944,-0.064043,Imbalance
0.00064717,0.089977,-0.11796,0.31906,0.016522,0.098043,1.51E-03,2.84E-03,-0.061413,-0.078837,Imbalance
-0.0015027,0.11243,0.10784,-0.088874,-0.011733,0.097105,1.22E-03,2.66E-03,-0.06207,-0.083112,Imbalance
-0.0031135,0.081263,-0.037089,-0.042582,-0.01357,0.090779,1.35E-03,3.10E-03,-0.061413,-0.122235,Imbalance
-0.0011882,0.17829,-0.0053771,0.26321,0.037024,0.096463,1.07E-03,3.22E-03,-0.063056,-0.053522,Imbalance
-0.0060976,0.084455,0.067028,-0.28188,-0.024437,0.08541,9.52E-04,3.35E-03,-0.062399,-0.032481,Imbalance
-0.0083245,0.20996,-0.10317,0.48762,0.066396,0.088114,1.54E-03,3.55E-03,-0.058125,-0.034124,Imbalance
-0.0086325,0.12211,0.16932,-0.36848,-0.0074613,0.082655,1.08E-03,3.25E-03,-0.057467,-0.057796,Imbalance
-0.0067201,0.21928,-0.14941,0.49074,0.075497,0.087202,7.55E-04,3.35E-03,-0.05418,-0.050563,Imbalance
-0.0063158,0.1653,0.15258,-0.2548,-0.0014238,0.086662,1.16E-03,3.10E-03,-0.05418,-0.023604,Imbalance
-0.0018877,0.17703,-0.099565,0.25145,0.019778,0.088929,1.06E-03,3.00E-03,-0.060426,-0.049906,Imbalance
0.0015328,0.19083,0.075692,0.036028,0.0074141,0.095486,8.48E-04,3.36E-03,-0.062399,-0.077194,Imbalance
0.013938,0.10269,-0.0013613,-0.099994,-0.023698,0.10108,1.16E-03,3.20E-03,-0.065687,-0.037741,Imbalance
