G1x,G1y,G1z,G2x,G2y,G2z,Vb1,Vb2,Ac1,AC2,Lables
0.992,0,-0.148,-0.8828,-1.8594,1.0752,4.91E+00,3.59E+00,0.005986,-0.027549,Healthy
1.027,0.008,-0.121,0.0139,-2.0161,0.9041,4.91E+00,3.59E+00,0.006315,-0.027878,Healthy
1,0.074,-0.133,0.1974,-1.7791,0.8498,4.91E+00,3.59E+00,0.006315,-0.026563,Healthy
1,-0.047,-0.125,-0.6338,-1.02,0.945,4.91E+00,3.59E+00,0.007301,-0.02722,Healthy
0.973,0.074,-0.125,-0.5023,-1.054,0.8155,4.91E+00,3.59E+00,0.006972,-0.026563,Healthy
0.957,-0.02,-0.133,0.517,0.9865,0.8733,4.91E+00,3.59E+00,0.007301,-0.02722,Healthy
1.008,-0.004,-0.125,0.8234,1.4241,1.2352,4.90E+00,3.59E+00,0.008287,-0.02722,Healthy
0.965,0.082,-0.121,0.5079,1.7083,0.7948,4.90E+00,3.59E+00,0.00763,-0.02722,Healthy
0.969,-0.02,-0.113,-0.2145,1.7828,0.595,4.90E+00,3.59E+00,0.008287,-0.026563,Healthy
1.016,0.02,-0.125,-0.5978,1.8064,1.0298,4.90E+00,3.59E+00,0.008287,-0.026234,Healthy
0.953,-0.129,-0.145,0.0782,1.8114,1.2109,4.90E+00,3.59E+00,0.008616,-0.026563,Healthy
1.027,-0.027,-0.145,0.4903,2.048,1.0373,4.90E+00,3.59E+00,0.007958,-0.026563,Healthy
1.008,0.035,-0.113,-0.0733,2.048,1.1018,4.90E+00,3.58E+00,0.008287,-0.026563,Healthy
0.992,-0.109,-0.148,-0.2589,1.9209,0.9319,4.90E+00,3.58E+00,0.00763,-0.026234,Healthy
0.973,-0.086,-0.133,-0.3019,1.1645,0.6555,4.90E+00,3.58E+00,0.006643,-0.025905,Healthy
1.023,0.051,-0.117,0.4946,-0.6576,0.981,4.89E+00,3.58E+00,0.005657,-0.025905,Healthy
0.973,-0.09,-0.148,-0.0855,-1.293,0.8275,4.89E+00,3.58E+00,0.005657,-0.026563,Healthy
0.957,-0.09,-0.117,-0.179,-1.7755,0.8734,4.89E+00,3.58E+00,0.005328,-0.026234,Healthy
1.023,0.039,-0.129,-0.5831,-1.9064,0.7336,4.89E+00,3.58E+00,0.004999,-0.026234,Healthy
0.969,-0.047,-0.152,-0.9319,-2.0311,0.58,4.89E+00,3.58E+00,0.005986,-0.026891,Healthy
0.965,-0.094,-0.117,-0.5557,-1.264,1.0343,4.89E+00,3.58E+00,0.005657,-0.026234,Healthy
1.004,0.055,-0.125,-0.8714,-1.3138,0.9159,4.89E+00,3.58E+00,0.004999,-0.025576,Healthy
0.969,0.07,-0.141,-0.3673,-0.9641,0.8605,4.89E+00,3.58E+00,0.006315,-0.024919,Healthy
1.031,0.113,-0.109,0.3933,-0.3825,1.0924,4.89E+00,3.58E+00,0.006643,-0.025248,Healthy
0.992,0.078,-0.129,1.108,-0.1465,1.0951,4.89E+00,3.58E+00,0.006643,-0.025248,Healthy
1.004,-0.023,-0.133,0.282,1.8104,1.0322,4.89E+00,3.57E+00,0.005986,-0.025248,Healthy
0.957,-0.141,-0.121,-0.7792,1.6831,0.6943,4.88E+00,3.57E+00,0.004999,-0.024919,Healthy
1.004,0.117,-0.133,-0.4054,1.7698,0.9656,4.88E+00,3.57E+00,0.005328,-0.024919,Healthy
1.027,-0.012,-0.133,-0.2619,2.0271,1.2415,4.88E+00,3.57E+00,0.004342,-0.024919,Healthy
0.961,-0.125,-0.152,-0.1049,1.8099,0.7712,4.88E+00,3.57E+00,0.004671,-0.024261,Healthy
1,0.133,-0.125,-0.1077,1.8683,0.695,4.88E+00,3.57E+00,0.004342,-0.025576,Healthy
1,0.023,-0.121,-0.1466,1.5136,1.2657,4.88E+00,3.57E+00,0.004342,-0.024919,Healthy
0.984,0.125,-0.16,0.0551,1.6419,1.1582,4.88E+00,3.57E+00,0.003027,-0.02459,Healthy
1.027,0.078,-0.117,0.2632,1.0262,0.953,4.88E+00,3.57E+00,0.002698,-0.024261,Healthy
0.973,-0.055,-0.16,0.1839,0.3505,1.0818,4.88E+00,3.57E+00,0.00204,-0.023604,Healthy
1,0.078,-0.121,-0.0615,-1.7163,0.6617,4.88E+00,3.57E+00,0.001383,-0.023933,Healthy
0.988,-0.09,-0.141,-0.8131,-1.5113,0.813,4.88E+00,3.57E+00,0.000397,-0.023604,Healthy
0.98,0,-0.137,-0.965,-1.7316,0.9802,4.88E+00,3.57E+00,-0.000918,-0.023604,Healthy
0.992,-0.047,-0.109,-0.7341,-2.026,0.8346,4.87E+00,3.56E+00,-0.002562,-0.022289,Healthy
0.98,-0.105,-0.141,-0.2188,-1.8435,0.8645,4.87E+00,3.56E+00,-0.002891,-0.02196,Healthy
0.988,0.023,-0.137,-0.6913,-0.9424,1.0336,4.87E+00,3.56E+00,-0.004535,-0.02196,Healthy
1.043,-0.078,-0.133,0.3963,-0.5051,1.1527,4.87E+00,3.56E+00,-0.005193,-0.022617,Healthy
0.969,-0.109,-0.141,0.1151,1.2135,1.021,4.87E+00,3.56E+00,-0.005521,-0.022617,Healthy
0.996,0.039,-0.133,-0.115,0.8262,0.8868,4.87E+00,3.56E+00,-0.006836,-0.023604,Healthy
1.051,-0.07,-0.121,-0.213,0.9358,1.1913,4.87E+00,3.56E+00,-0.00585,-0.022946,Healthy
0.973,-0.055,-0.148,-0.2764,1.7468,1.2154,4.87E+00,3.56E+00,-0.006179,-0.023933,Healthy
0.996,0.07,-0.129,0.2275,2.0225,1.0386,4.87E+00,3.56E+00,-0.005193,-0.023604,Healthy
1.043,-0.027,-0.121,0.8873,2.048,0.9851,4.87E+00,3.56E+00,-0.004535,-0.023933,Healthy
0.992,-0.094,-0.141,-0.2701,2.048,1.4067,4.86E+00,3.56E+00,-0.003877,-0.024261,Healthy
0.98,0.098,-0.125,-0.4854,2.048,0.9364,4.86E+00,3.56E+00,-0.003549,-0.024261,Healthy
1.07,0.051,-0.125,0.1647,1.087,0.7504,4.86E+00,3.56E+00,-0.004206,-0.023275,Healthy
1,0.148,-0.117,0.8803,0.5464,0.779,4.86E+00,3.55E+00,-0.00322,-0.022946,Healthy
1.008,0.031,-0.121,0.3763,0.378,0.8771,4.86E+00,3.55E+00,-0.00322,-0.022289,Healthy
0.98,-0.074,-0.156,-0.2471,-0.2662,0.8838,4.86E+00,3.55E+00,-0.004535,-0.022617,Healthy
0.965,-0.102,-0.121,0.2551,-1.4594,0.6625,4.86E+00,3.55E+00,-0.005521,-0.022289,Healthy
1.004,0.004,-0.125,-0.8149,-2.048,0.8427,4.86E+00,3.55E+00,-0.007165,-0.022617,Healthy
0.977,-0.059,-0.148,-0.0897,-1.7357,0.8986,4.86E+00,3.55E+00,-0.007494,-0.022617,Healthy
0.965,-0.094,-0.121,0.0178,-1.9061,0.6751,4.86E+00,3.55E+00,-0.006179,-0.022289,Healthy
1.023,0.09,-0.125,-0.1723,-1.7954,0.8952,4.86E+00,3.55E+00,-0.006508,-0.022946,Healthy
0.984,-0.027,-0.145,-0.5261,-1.4656,0.9549,4.86E+00,3.55E+00,-0.006836,-0.022946,Healthy
0.977,-0.082,-0.121,0.9158,-0.4683,0.6552,4.85E+00,3.55E+00,-0.007165,-0.023604,Healthy
1.039,0.109,-0.117,0.4046,0.8889,0.964,4.85E+00,3.55E+00,-0.006836,-0.023933,Healthy
0.988,0,-0.137,0.0511,0.6222,0.9521,4.85E+00,3.55E+00,-0.006179,-0.02459,Healthy
1.043,0.094,-0.121,-0.1888,0.7346,0.7526,4.85E+00,3.54E+00,-0.006179,-0.023933,Healthy
0.992,0.09,-0.125,-0.2515,1.8283,0.9014,4.85E+00,3.54E+00,-0.005521,-0.024919,Healthy
0.949,0.012,-0.137,-0.0133,2.048,0.9501,4.85E+00,3.54E+00,-0.00585,-0.024919,Healthy
0.969,-0.121,-0.152,-0.2742,1.9701,0.8694,4.85E+00,3.54E+00,-0.004864,-0.024919,Healthy
0.965,-0.039,-0.113,-0.6191,1.9303,0.8213,4.85E+00,3.54E+00,-0.00585,-0.025248,Healthy
1.012,-0.016,-0.129,-0.5048,2.048,0.7059,4.85E+00,3.54E+00,-0.00585,-0.025248,Healthy
0.965,-0.098,-0.117,-0.2935,2.048,1.1403,4.85E+00,3.54E+00,-0.005193,-0.025248,Healthy
0.996,0.133,-0.125,0.6533,0.4608,0.8789,4.85E+00,3.54E+00,-0.006179,-0.025576,Healthy
1.02,0.016,-0.125,-0.0286,0.0101,0.5317,4.84E+00,3.54E+00,-0.006179,-0.025905,Healthy
0.973,-0.027,-0.145,0.3276,-1.7473,0.6416,4.84E+00,3.54E+00,-0.00585,-0.026234,Healthy
0.953,-0.063,-0.113,-0.2092,-0.6037,1.2103,4.84E+00,3.54E+00,-0.006179,-0.025248,Healthy
1.023,0.055,-0.125,0.1113,-1.3088,1.1626,4.84E+00,3.54E+00,-0.005521,-0.024919,Healthy
0.984,-0.078,-0.152,-0.6664,-1.9121,0.9741,4.84E+00,3.54E+00,-0.005521,-0.024261,Healthy
0.961,-0.063,-0.109,0.1136,-1.6148,1.0642,4.84E+00,3.54E+00,-0.005521,-0.02459,Healthy
1.074,0.066,-0.164,-0.1486,-1.5376,1.1565,4.84E+00,3.53E+00,-0.004864,-0.024261,Healthy
0.992,0.129,-0.148,-0.5493,-1.8955,0.9418,4.84E+00,3.53E+00,-0.003877,-0.024261,Healthy
1.016,0.051,-0.125,-0.3474,-1.455,0.7948,4.84E+00,3.53E+00,-0.00322,-0.02459,Healthy
0.992,0.016,-0.145,0.1524,0.4463,0.7137,4.84E+00,3.53E+00,-0.002562,-0.02459,Healthy
0.984,-0.09,-0.125,-0.0233,0.8229,0.7268,4.84E+00,3.53E+00,-0.001576,-0.02459,Healthy
0.992,-0.059,-0.129,-0.177,1.6414,1.1402,4.84E+00,3.53E+00,-0.00059,-0.02459,Healthy
1,0.035,-0.145,0.2591,1.6798,1.167,4.83E+00,3.53E+00,0.000397,-0.025248,Healthy
0.988,-0.07,-0.121,0.6956,2.048,1.1944,4.83E+00,3.53E+00,0.001383,-0.025905,Healthy
0.969,-0.148,-0.156,-0.3839,2.048,1.0313,4.83E+00,3.53E+00,0.001712,-0.025905,Healthy
0.992,0.059,-0.137,-0.5713,2.048,1.3569,4.83E+00,3.53E+00,0.003684,-0.025576,Healthy
0.992,-0.031,-0.121,0.2294,1.2948,0.9476,4.83E+00,3.53E+00,0.004671,-0.026234,Healthy
0.961,-0.16,-0.156,0.4338,1.2822,0.782,4.83E+00,3.53E+00,0.005328,-0.026563,Healthy
0.988,0.055,-0.141,-0.2429,0.7557,0.6874,4.83E+00,3.52E+00,0.007301,-0.026563,Healthy
1.031,-0.016,-0.121,-0.0045,-1.0637,0.8015,4.83E+00,3.52E+00,0.007958,-0.026891,Healthy
0.957,-0.16,-0.145,0.4838,-0.8735,0.8615,4.83E+00,3.52E+00,0.009602,-0.026234,Healthy
1.027,0.012,-0.113,-0.353,-0.9213,0.9587,4.83E+00,3.52E+00,0.010589,-0.027549,Healthy
1.02,0,-0.125,-0.8978,-1.5509,0.9752,4.83E+00,3.52E+00,0.010917,-0.026891,Healthy
0.996,0.152,-0.156,-0.9867,-1.8559,0.7905,4.82E+00,3.52E+00,0.011904,-0.026891,Healthy
1.027,0.078,-0.125,-0.2232,-1.4917,1.1536,4.82E+00,3.52E+00,0.012561,-0.026891,Healthy
0.98,-0.047,-0.141,-0.6545,-1.349,1.0828,4.82E+00,3.52E+00,0.01289,-0.026891,Healthy
0.969,-0.086,-0.113,0.0031,-0.8846,1.1021,4.82E+00,3.52E+00,0.01289,-0.027549,Healthy
1.043,0.102,-0.113,-0.4285,-0.84,0.9699,4.82E+00,3.52E+00,0.011904,-0.027878,Healthy
0.965,0.012,-0.129,0.7477,-0.646,0.5837,4.82E+00,3.52E+00,0.013219,-0.027878,Healthy
1.039,-0.074,-0.121,0.2204,1.3734,0.9389,4.82E+00,3.52E+00,0.013548,-0.028864,Healthy
0.984,-0.129,-0.148,0.8261,2.048,1.3861,4.82E+00,3.52E+00,0.01289,-0.029193,Healthy
0.984,-0.004,-0.133,0.1291,2.048,1.0613,4.82E+00,3.51E+00,0.013219,-0.028864,Healthy
0.98,-0.059,-0.113,-0.1913,1.9199,1.1189,4.82E+00,3.51E+00,0.014863,-0.028207,Healthy
1.031,0.098,-0.113,-0.6662,1.8625,1.0668,4.82E+00,3.51E+00,0.01552,-0.027878,Healthy
0.992,0.047,-0.137,-0.0932,1.5757,0.99,4.81E+00,3.51E+00,0.018479,-0.02722,Healthy
1.031,0.035,-0.121,0.1811,1.6256,1.2462,4.81E+00,3.51E+00,0.018808,-0.02722,Healthy
1.004,0.113,-0.133,-0.0272,0.6508,0.6172,4.81E+00,3.51E+00,0.018479,-0.026234,Healthy
1.004,-0.012,-0.129,-0.0725,0.4212,0.501,4.81E+00,3.51E+00,0.019794,-0.025576,Healthy
0.988,0.043,-0.129,0.3712,0.3323,0.959,4.81E+00,3.51E+00,0.02078,-0.025248,Healthy
0.957,-0.039,-0.125,-0.1081,-1.4439,0.7525,4.81E+00,3.51E+00,0.019137,-0.024919,Healthy
1.016,0.012,-0.125,-0.4487,-1.6315,0.9824,4.81E+00,3.51E+00,0.017822,-0.02459,Healthy
0.973,-0.129,-0.16,-1.1398,-2.048,1.0047,4.81E+00,3.51E+00,0.016178,-0.024261,Healthy
0.977,-0.043,-0.125,-0.6331,-1.565,1.2435,4.81E+00,3.51E+00,0.015191,-0.023933,Healthy
1.012,0.047,-0.129,-0.5957,-1.8323,1.0251,4.81E+00,3.51E+00,0.014863,-0.024919,Healthy
0.973,-0.109,-0.164,-0.2158,-0.9521,0.9892,4.81E+00,3.50E+00,0.014534,-0.024261,Healthy
0.988,-0.02,-0.117,-0.1578,-0.7751,0.6845,4.80E+00,3.50E+00,0.01289,-0.025248,Healthy
1.023,0.055,-0.117,0.5271,-0.2024,0.5879,4.80E+00,3.50E+00,0.011575,-0.025905,Healthy
0.977,-0.066,-0.141,0.2325,0.9769,1.2401,4.80E+00,3.50E+00,0.011575,-0.026234,Healthy
0.988,-0.07,-0.133,0.3471,0.9035,1.1815,4.80E+00,3.50E+00,0.010589,-0.02722,Healthy
1.016,0.07,-0.121,-0.1843,1.9792,1.0542,4.80E+00,3.50E+00,0.009273,-0.02722,Healthy
0.984,-0.043,-0.152,-0.6308,1.9331,1.2624,4.80E+00,3.50E+00,0.00763,-0.02722,Healthy
0.973,-0.09,-0.125,-0.3033,2.048,1.1827,4.80E+00,3.50E+00,0.006972,-0.026891,Healthy
1.023,0.063,-0.121,-0.195,2.048,1.3755,4.80E+00,3.50E+00,0.006315,-0.027878,Healthy
0.961,-0.02,-0.145,-0.4077,2.048,1.2386,4.80E+00,3.50E+00,0.008287,-0.027549,Healthy
0.973,-0.094,-0.117,0.1246,0.7766,0.7355,4.80E+00,3.50E+00,0.008945,-0.027549,Healthy
1.031,0.02,-0.141,0.2591,0.4815,0.8768,4.80E+00,3.50E+00,0.008616,-0.02722,Healthy
0.957,0.008,-0.141,0.3517,0.2009,0.9008,4.79E+00,3.50E+00,0.007958,-0.02722,Healthy
1.055,0.109,-0.117,0.4273,-0.4767,0.9512,4.79E+00,3.50E+00,0.008616,-0.027549,Healthy
0.992,0.082,-0.129,0.7793,-0.885,1.1361,4.79E+00,3.49E+00,0.008287,-0.026891,Healthy
0.988,-0.016,-0.129,-0.9779,-1.7645,0.8165,4.79E+00,3.49E+00,0.00763,-0.026563,Healthy
0.992,-0.145,-0.121,-0.6287,-1.8489,0.7126,4.79E+00,3.49E+00,0.008287,-0.025905,Healthy
0.992,0.129,-0.129,-0.1613,-1.3646,0.8767,4.79E+00,3.49E+00,0.008945,-0.025905,Healthy
1.008,0.004,-0.133,-0.8539,-1.4992,0.999,4.79E+00,3.49E+00,0.007958,-0.025248,Healthy
1,-0.117,-0.156,-0.8732,-1.4024,0.6742,4.79E+00,3.49E+00,0.00763,-0.024919,Healthy
0.973,-0.074,-0.121,0.3956,0.104,1.3485,4.79E+00,3.49E+00,0.006315,-0.025248,Healthy
1.004,0.023,-0.129,1.3704,0.0234,0.6475,4.79E+00,3.49E+00,0.005986,-0.024261,Healthy
0.992,0.129,-0.152,0.4095,1.1873,1.1569,4.79E+00,3.49E+00,0.006315,-0.02459,Healthy
1.047,0.094,-0.121,0.3755,1.5889,1.3679,4.79E+00,3.49E+00,0.003356,-0.02459,Healthy
0.984,-0.047,-0.152,0.3639,1.7084,0.8857,4.78E+00,3.49E+00,0.003684,-0.025248,Healthy
0.984,0.102,-0.125,-0.2422,1.9812,1.4961,4.78E+00,3.49E+00,0.001712,-0.025905,Healthy
0.992,-0.105,-0.148,-0.4992,2.048,0.6692,4.78E+00,3.49E+00,0.001054,-0.025905,Healthy
0.988,-0.004,-0.152,0.0057,1.9618,0.912,4.78E+00,3.48E+00,0.001054,-0.026891,Healthy
1.023,0.043,-0.121,-0.2451,1.6997,1.0079,4.78E+00,3.48E+00,0.000068,-0.026891,Healthy
0.977,-0.117,-0.137,-0.3551,1.2829,0.9413,4.78E+00,3.48E+00,-0.000261,-0.02722,Healthy
0.992,0.035,-0.133,0.8616,-0.2581,0.7544,4.78E+00,3.48E+00,0.000397,-0.026891,Healthy
1.023,-0.047,-0.137,0.3433,-0.232,0.8767,4.78E+00,3.48E+00,0.000068,-0.027878,Healthy
0.973,-0.113,-0.141,0.2396,-1.0729,0.8158,4.78E+00,3.48E+00,-0.000261,-0.027549,Healthy
1,0.066,-0.137,0.0217,-1.055,0.8031,4.78E+00,3.48E+00,-0.000918,-0.02722,Healthy
1.039,-0.066,-0.129,-0.4671,-1.0853,0.881,4.78E+00,3.48E+00,-0.002891,-0.026563,Healthy
0.973,-0.082,-0.137,-0.3591,-1.8444,0.8216,4.77E+00,3.48E+00,-0.002234,-0.025905,Healthy
0.996,0.082,-0.133,-0.1205,-1.7041,1.0651,4.77E+00,3.48E+00,-0.00322,-0.026234,Healthy
1.051,-0.043,-0.121,-0.5023,-1.5878,0.4853,4.77E+00,3.48E+00,-0.004206,-0.026563,Healthy
0.969,-0.023,-0.129,-0.5943,-1.1142,0.6746,4.77E+00,3.48E+00,-0.005521,-0.025576,Healthy
1,0.098,-0.125,-0.5449,-0.6223,1.0731,4.77E+00,3.47E+00,-0.006836,-0.025905,Healthy
1.035,0,-0.121,0.4476,1.4932,1.133,4.77E+00,3.47E+00,-0.006508,-0.025576,Healthy
0.988,0.137,-0.129,0.0752,1.3144,0.779,4.77E+00,3.47E+00,-0.006836,-0.025576,Healthy
1.016,0.043,-0.129,0.1047,1.7202,1.3185,4.77E+00,3.47E+00,-0.00848,-0.025905,Healthy
0.969,-0.059,-0.16,0.1918,2.048,1.1183,4.77E+00,3.47E+00,-0.007823,-0.026563,Healthy
0.973,-0.113,-0.113,-0.0195,2.048,1.0194,4.77E+00,3.47E+00,-0.006836,-0.026234,Healthy
1.016,0.016,-0.117,-0.4694,2.0051,1.0465,4.77E+00,3.47E+00,-0.006836,-0.026563,Healthy
0.98,-0.039,-0.148,-0.2225,1.3521,0.824,4.77E+00,3.47E+00,-0.008151,-0.025905,Healthy
0.98,-0.105,-0.125,-0.2798,1.2744,0.8823,4.76E+00,3.47E+00,-0.008151,-0.026234,Healthy
1.012,0.074,-0.125,-0.3374,1.465,1.396,4.76E+00,3.47E+00,-0.008151,-0.026891,Healthy
0.996,-0.023,-0.148,0.305,0.7307,0.9986,4.76E+00,3.47E+00,-0.00848,-0.026563,Healthy
0.969,-0.094,-0.121,0.4896,-1.0362,0.6701,4.76E+00,3.47E+00,-0.006836,-0.026563,Healthy
1.055,0.109,-0.121,-0.0572,-1.3316,1.2037,4.76E+00,3.47E+00,-0.006508,-0.026234,Healthy
0.973,0.008,-0.137,-0.3853,-0.7339,1.3582,4.76E+00,3.47E+00,-0.007165,-0.025905,Healthy
1.043,0.102,-0.117,-0.3945,-1.5766,1.3041,4.76E+00,3.47E+00,-0.00585,-0.026234,Healthy
0.992,0.109,-0.133,-0.1543,-1.6967,1.0726,4.76E+00,3.46E+00,-0.004206,-0.025576,Healthy
0.984,-0.008,-0.125,-0.3638,-1.8042,0.5729,4.76E+00,3.46E+00,-0.004206,-0.025576,Healthy
0.961,0.074,-0.121,-0.5678,-1.477,0.601,4.76E+00,3.46E+00,-0.005193,-0.026234,Healthy
0.973,-0.047,-0.109,-0.5484,-0.8007,1.0223,4.76E+00,3.46E+00,-0.006508,-0.026891,Healthy
1,0.012,-0.129,-0.3997,-0.3159,1.0871,4.75E+00,3.46E+00,-0.007165,-0.02722,Healthy
0.969,-0.094,-0.145,0.0978,0.2138,1.4113,4.75E+00,3.46E+00,-0.007165,-0.027878,Healthy
0.973,-0.074,-0.125,0.0925,1.9627,0.9951,4.75E+00,3.46E+00,-0.007494,-0.028207,Healthy
1.027,0.043,-0.133,0.0287,2.048,1.1771,4.75E+00,3.46E+00,-0.007823,-0.028864,Healthy
0.992,-0.043,-0.141,-0.2118,2.048,1.0945,4.75E+00,3.46E+00,-0.008151,-0.028535,Healthy
0.965,-0.07,-0.125,-0.2268,2.048,1.0155,4.75E+00,3.46E+00,-0.00848,-0.02985,Healthy
1.035,0.066,-0.121,-0.2137,1.6232,0.6492,4.75E+00,3.46E+00,-0.007823,-0.031166,Healthy
0.961,-0.035,-0.137,-0.481,1.6292,1.1129,4.75E+00,3.46E+00,-0.008151,-0.031494,Healthy
0.961,-0.074,-0.117,-0.0094,1.1323,0.8079,4.75E+00,3.45E+00,-0.009138,-0.032152,Healthy
1.039,0.094,-0.121,0.5762,0.971,1.0135,4.75E+00,3.45E+00,-0.009138,-0.032809,Healthy
0.965,-0.043,-0.156,0.6847,0.9425,1.4231,4.75E+00,3.45E+00,-0.009795,-0.033138,Healthy
0.98,-0.063,-0.125,0.049,0.5847,0.8553,4.75E+00,3.45E+00,-0.010124,-0.033467,Healthy
1.059,0.074,-0.129,-0.1028,-1.152,0.9752,4.75E+00,3.45E+00,-0.010124,-0.033138,Healthy
0.977,0.063,-0.141,0.0962,-1.4112,0.9648,4.74E+00,3.45E+00,-0.010453,-0.033467,Healthy
1.012,0.012,-0.137,-0.2857,-1.5275,0.5709,4.74E+00,3.45E+00,-0.010782,-0.032809,Healthy
0.996,0.094,-0.137,-0.5428,-1.9749,0.6808,4.74E+00,3.45E+00,-0.011768,-0.032152,Healthy
0.996,-0.043,-0.129,-0.7775,-2.048,0.9782,4.74E+00,3.45E+00,-0.011768,-0.031823,Healthy
0.973,-0.117,-0.121,-0.0367,-1.2239,0.8953,4.74E+00,3.45E+00,-0.01111,-0.031823,Healthy
1,0.094,-0.129,-0.3415,-0.6804,0.8467,4.74E+00,3.45E+00,-0.010782,-0.030837,Healthy
1.008,-0.02,-0.121,-0.6679,0.0289,1.3904,4.74E+00,3.45E+00,-0.010453,-0.030508,Healthy
0.969,-0.156,-0.164,1.1873,-0.6066,0.8942,4.74E+00,3.45E+00,-0.009138,-0.02985,Healthy
1.004,0.078,-0.129,0.2606,1.1337,1.0884,4.74E+00,3.45E+00,-0.007823,-0.029522,Healthy
1.016,0.023,-0.125,0.1542,2.048,0.7664,4.74E+00,3.44E+00,-0.006508,-0.030179,Healthy
0.98,0.148,-0.16,0.0264,2.048,0.7746,4.74E+00,3.44E+00,-0.006179,-0.030508,Healthy
1.004,0.055,-0.129,-0.6849,1.7541,1.1466,4.73E+00,3.44E+00,-0.006179,-0.030837,Healthy
0.973,-0.039,-0.137,-0.4106,1.5596,0.8651,4.73E+00,3.44E+00,-0.007494,-0.030837,Healthy
0.941,0.133,-0.102,-0.08,1.8372,0.8967,4.73E+00,3.44E+00,-0.006836,-0.030837,Healthy
0.977,-0.094,-0.133,0.2377,1.5905,1.2879,4.73E+00,3.44E+00,-0.006179,-0.031494,Healthy
0.98,-0.008,-0.137,0.1369,0.8713,0.6926,4.73E+00,3.44E+00,-0.005193,-0.031166,Healthy
0.984,0.117,-0.117,0.3285,-0.0365,0.9123,4.73E+00,3.44E+00,-0.004206,-0.031166,Healthy
0.965,-0.129,-0.152,0.2755,0.0568,0.9596,4.73E+00,3.44E+00,-0.002891,-0.030837,Healthy
0.996,0.023,-0.137,0.1158,-0.5721,0.7301,4.73E+00,3.44E+00,-0.001247,-0.030508,Healthy
1.043,-0.078,-0.121,-0.6075,-1.5937,0.7772,4.73E+00,3.44E+00,0.000397,-0.031166,Healthy
0.961,-0.168,-0.164,-0.4844,-1.986,0.9114,4.73E+00,3.44E+00,0.001383,-0.030179,Healthy
0.992,0.023,-0.129,-0.5412,-2.048,0.4207,4.73E+00,3.44E+00,0.001383,-0.030508,Healthy
1.043,-0.039,-0.113,-0.5092,-1.3517,0.7828,4.73E+00,3.44E+00,0.003027,-0.030837,Healthy
0.973,-0.156,-0.16,-0.151,-1.8395,1.0569,4.72E+00,3.43E+00,0.002698,-0.030837,Healthy
0.992,0.086,-0.137,-0.2319,-0.7056,0.8367,4.72E+00,3.43E+00,0.003356,-0.031494,Healthy
1.027,-0.016,-0.133,0.9021,-0.2964,1.2281,4.72E+00,3.43E+00,0.004999,-0.031166,Healthy
0.969,-0.141,-0.16,0.2936,1.1548,1.0798,4.72E+00,3.43E+00,0.005657,-0.030508,Healthy
0.984,0.117,-0.121,-0.1125,1.2482,0.951,4.72E+00,3.43E+00,0.006972,-0.031166,Healthy
1.016,-0.004,-0.125,0.0414,1.3675,0.9787,4.72E+00,3.43E+00,0.006972,-0.031494,Healthy
0.973,-0.117,-0.152,-0.0921,1.51,1.1453,4.72E+00,3.43E+00,0.007301,-0.031166,Healthy
1.004,0.141,-0.121,-0.6714,1.8143,1.1258,4.72E+00,3.43E+00,0.006643,-0.031494,Healthy
1.012,0.016,-0.121,-0.4992,2.0125,1.254,4.72E+00,3.43E+00,0.006315,-0.031823,Healthy
0.992,0.129,-0.117,-0.06,2.0044,1.2386,4.72E+00,3.43E+00,0.005328,-0.031494,Healthy
1.035,0.078,-0.117,0.1119,1.6606,0.9204,4.72E+00,3.43E+00,0.004671,-0.031494,Healthy
0.98,-0.066,-0.148,0.0996,0.3047,0.7622,4.71E+00,3.43E+00,0.004013,-0.031823,Healthy
0.992,-0.027,-0.125,0.0139,0.1347,1.0971,4.71E+00,3.43E+00,0.004013,-0.030508,Healthy
1.031,0.09,-0.117,0.0332,-0.9696,1.123,4.71E+00,3.42E+00,0.003027,-0.030508,Healthy
0.984,-0.023,-0.152,0.1246,-0.8916,0.8244,4.71E+00,3.42E+00,0.00204,-0.031166,Healthy
0.992,-0.02,-0.133,-0.2713,-1.7705,0.5821,4.71E+00,3.42E+00,0.00204,-0.029522,Healthy
1.027,0.094,-0.113,-0.7027,-1.7939,0.8071,4.71E+00,3.42E+00,0.00204,-0.029193,Healthy
0.969,0.008,-0.129,-1.0824,-1.9268,0.9847,4.71E+00,3.42E+00,0.002369,-0.028535,Healthy
1.031,0.098,-0.125,0.0303,-1.7521,0.9737,4.71E+00,3.42E+00,0.001712,-0.029193,Healthy
0.996,0.074,-0.133,0.02,-1.5203,1.0562,4.71E+00,3.42E+00,0.001712,-0.028535,Healthy
1.004,-0.035,-0.129,-0.4296,-0.7201,1.3011,4.71E+00,3.42E+00,0.00204,-0.027549,Healthy
0.953,0.109,-0.125,0.5964,0.9932,1.0952,4.71E+00,3.42E+00,0.00204,-0.027549,Healthy
1.02,-0.027,-0.121,0.3189,1.688,1.0425,4.71E+00,3.42E+00,0.00204,-0.027549,Healthy
1.02,-0.008,-0.125,0.0913,2.048,0.9008,4.70E+00,3.42E+00,0.003356,-0.02722,Healthy
0.957,-0.16,-0.121,-0.0497,1.5114,0.8744,4.70E+00,3.42E+00,0.003356,-0.02722,Healthy
